id,source,pedon_id,order,lat,lon,latlon_q,horizon_number,horizon,horizon_type,depth2,depth1,depth,bulk_density,bd_method,cf,cf_method,cconc,cconc_method,mineral_d,ff_d,total_d,ccontent,total_c,ccontent_1m,total_c_1m,pedon_start
5770,"BEC (Meidinger and Pojar, 1991)",766,Brunisolic,55.03771973,127.7397995,NA,4,Bm2,Mineral,-15.0,-37.0,22.0,1.45,1,0.0,1,1.2,2,,,,3828.0,,3828.0,,False
5771,"BEC (Meidinger and Pojar, 1991)",766,Brunisolic,55.03771973,127.7397995,NA,5,C,Mineral,-37.0,-51.0,14.0,1.38,1,30.0,1,0.39,2,,,,527.0,,527.0,,False
5772,"BEC (Meidinger and Pojar, 1991)",767,Brunisolic,55.03186035,127.7502975,NA,1,Lv,Organic,11.0,10.0,1.0,0.16,1,0.0,1,37.4,2,54.0,11.0,65.0,598.0,10811.0,598.0,108.11,True
5773,"BEC (Meidinger and Pojar, 1991)",767,Brunisolic,55.03186035,127.7502975,NA,2,Fm,Organic,10.0,6.0,4.0,0.16,1,0.0,1,37.4,2,,,,2394.0,,2394.0,,False
5774,"BEC (Meidinger and Pojar, 1991)",767,Brunisolic,55.03186035,127.7502975,NA,3,Hh,Organic,0.0,6.0,6.0,0.16,1,0.0,1,30.85,2,,,,2962.0,,2962.0,,False
5775,"BEC (Meidinger and Pojar, 1991)",767,Brunisolic,55.03186035,127.7502975,NA,4,Ah,Mineral,0.0,-1.0,1.0,1.07,1,0.0,1,3.36,2,,,,360.0,,360.0,,False
5776,"BEC (Meidinger and Pojar, 1991)",767,Brunisolic,55.03186035,127.7502975,NA,5,Bm1,Mineral,-1.0,-14.0,13.0,1.45,1,30.0,1,1.2,2,,,,1583.0,,1583.0,,False
5777,"BEC (Meidinger and Pojar, 1991)",767,Brunisolic,55.03186035,127.7502975,NA,6,Bm2,Mineral,-14.0,-34.0,20.0,1.45,1,40.0,1,1.2,2,,,,2088.0,,2088.0,,False
5778,"BEC (Meidinger and Pojar, 1991)",767,Brunisolic,55.03186035,127.7502975,NA,7,BC,Mineral,-34.0,-54.0,20.0,1.45,1,25.0,1,0.38,2,,,,826.0,,826.0,,False
5779,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,1,Ln,Organic,10.0,8.0,2.0,0.11,1,0.0,1,25.58,2,65.0,10.0,75.0,563.0,37372.0,563.0,373.72,True
5780,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,2,Fa,Organic,8.0,6.0,2.0,0.11,1,0.0,1,25.58,2,,,,563.0,,563.0,,False
5781,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,3,Hz,Organic,6.0,0.0,6.0,0.55,1,0.0,1,19.02,2,,,,6277.0,,6277.0,,False
5782,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,4,IAh,Mineral,0.0,-36.0,36.0,0.97,1,5.0,1,7.94,2,,,,26340.0,,26340.0,,False
5783,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,5,B,Mineral,-36.0,-47.0,11.0,1.1,1,5.0,1,2.84,2,,,,3265.0,,3265.0,,False
5784,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,6,IIC,Mineral,-47.0,-65.0,18.0,1.1,1,80.0,1,0.92,2,,,,364.0,,364.0,,False
5785,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,1,Ln,Organic,10.0,7.0,3.0,0.11,1,0.0,1,25.58,2,50.0,10.0,60.0,844.0,12672.0,844.0,126.72,True
5786,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,2,Fz,Organic,7.0,5.0,2.0,0.11,1,0.0,1,25.58,2,,,,563.0,,563.0,,False
5787,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,3,Hh,Organic,5.0,0.0,5.0,0.55,1,0.0,1,19.02,2,,,,5230.0,,5230.0,,False
5788,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,4,IC,Mineral,0.0,-5.0,5.0,1.1,1,0.0,1,0.92,2,,,,506.0,,506.0,,False
5789,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,5,IICgj,Mineral,-5.0,-30.0,25.0,1.1,1,0.0,1,0.92,2,,,,2530.0,,2530.0,,False
5790,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,6,Ahb,Mineral,-30.0,-33.0,3.0,0.97,1,0.0,1,7.94,2,,,,2311.0,,2311.0,,False
5791,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,7,IIICgj,Mineral,-33.0,-50.0,17.0,1.1,1,60.0,1,0.92,2,,,,688.0,,688.0,,False
5792,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,1,Ln,Organic,8.0,7.0,1.0,0.16,1,0.0,1,37.4,2,59.0,8.0,67.0,598.0,9991.0,598.0,99.91,True
5793,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,2,Fm,Organic,7.0,1.0,6.0,0.16,1,0.0,1,37.4,2,,,,3590.0,,3590.0,,False
5794,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,3,Hh,Organic,1.0,0.0,1.0,0.16,1,0.0,1,30.85,2,,,,494.0,,494.0,,False
5795,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,4,Bfj,Mineral,0.0,-25.0,25.0,1.03,1,20.0,1,1.2,2,,,,2472.0,,2472.0,,False
5796,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,5,Bm,Mineral,-25.0,-49.0,24.0,1.45,1,40.0,1,1.2,2,,,,2506.0,,2506.0,,False
5797,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,6,BC,Mineral,-49.0,-59.0,10.0,1.45,1,40.0,1,0.38,2,,,,331.0,,331.0,,False
5798,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,1,L,Organic,16.0,15.5,0.5,0.14,1,0.0,1,43.21,2,43.0,16.0,59.0,302.0,21951.0,302.0,219.51,True
5799,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,2,Fm,Organic,15.5,12.0,3.5,0.14,1,0.0,1,43.21,2,,,,2117.0,,2117.0,,False
5800,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,3,Hr,Organic,12.0,0.0,12.0,0.14,1,0.0,1,36.65,2,,,,6157.0,,6157.0,,False
5801,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,4,Ae,Mineral,0.0,-10.0,10.0,1.31,1,57.0,1,4.74,2,,,,2670.0,,2670.0,,False
5802,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,5,Ah,Mineral,-10.0,-12.0,2.0,1.31,1,0.0,1,4.74,2,,,,1242.0,,1242.0,,False
5803,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,6,Bf,Mineral,-12.0,-21.0,9.0,1.38,1,40.0,1,1.7,2,,,,1267.0,,1267.0,,False
5804,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,7,Am,Mineral,-21.0,-43.0,22.0,1.31,1,40.0,1,4.74,2,,,,8196.0,,8196.0,,False
5805,"BEC (Meidinger and Pojar, 1991)",772,Podzolic,54.15605164,128.6871033,NA,1,L,Organic,4.0,3.0,1.0,0.14,1,0.0,1,43.21,2,60.0,4.0,64.0,605.0,33206.0,605.0,332.06,True
5806,"BEC (Meidinger and Pojar, 1991)",772,Podzolic,54.15605164,128.6871033,NA,2,F,Organic,3.0,0.0,3.0,0.14,1,0.0,1,43.21,2,,,,1815.0,,1815.0,,False
5807,"BEC (Meidinger and Pojar, 1991)",772,Podzolic,54.15605164,128.6871033,NA,3,OH,Mineral,0.0,-60.0,60.0,0.14,1,0.0,1,36.65,2,,,,30786.0,,30786.0,,False
5808,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,1,L,Organic,11.5,11.0,0.5,0.16,1,0.0,1,37.4,2,54.0,11.5,65.5,299.0,14873.0,299.0,148.73,True
5809,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,2,Fm,Organic,11.0,2.0,9.0,0.16,1,0.0,1,37.4,2,,,,5386.0,,5386.0,,False
5810,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,3,Hh,Organic,2.0,0.0,2.0,0.16,1,0.0,1,30.85,2,,,,987.0,,987.0,,False
5811,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,4,Ae,Mineral,0.0,-0.5,0.5,1.24,1,6.0,1,3.36,2,,,,196.0,,196.0,,False
5812,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,5,Ah,Mineral,-0.5,-4.0,3.5,1.07,1,6.0,1,3.36,2,,,,1183.0,,1183.0,,False
5813,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,6,Bf,Mineral,-4.0,-10.0,6.0,1.03,1,6.0,1,1.2,2,,,,697.0,,697.0,,False
5814,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,7,Btj,Mineral,-10.0,-54.0,44.0,1.45,1,20.0,1,1.2,2,,,,6125.0,,6125.0,,False
5815,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,1,Ln,Organic,3.5,3.0,0.5,0.16,1,0.0,1,37.4,2,50.0,3.5,53.5,299.0,7569.0,299.0,75.69,True
5816,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,2,Fm,Organic,3.0,0.0,3.0,0.16,1,0.0,1,37.4,2,,,,1795.0,,1795.0,,False
5817,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,3,Ae,Mineral,0.0,-2.0,2.0,1.24,1,30.0,1,3.36,2,,,,583.0,,583.0,,False
5818,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,4,B,Mineral,-2.0,-22.0,20.0,1.45,1,30.0,1,1.2,2,,,,2436.0,,2436.0,,False
5819,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,5,Bm,Mineral,-22.0,-35.0,13.0,1.45,1,20.0,1,1.2,2,,,,1810.0,,1810.0,,False
5820,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,6,C,Mineral,-35.0,-50.0,15.0,1.38,1,20.0,1,0.39,2,,,,646.0,,646.0,,False
5821,"BEC (Meidinger and Pojar, 1991)",775,Organic,54.86481094,128.0079956,NA,1,Fm,Organic,4.0,0.0,4.0,0.08,1,0.0,1,51.68,2,56.0,4.0,60.0,1654.0,27627.0,1654.0,276.27,True
5822,"BEC (Meidinger and Pojar, 1991)",775,Organic,54.86481094,128.0079956,NA,2,Of,Mineral,0.0,-16.0,16.0,0.08,1,0.0,1,51.68,2,,,,6615.0,,6615.0,,False
5823,"BEC (Meidinger and Pojar, 1991)",775,Organic,54.86481094,128.0079956,NA,3,Oh,Mineral,-16.0,-30.0,14.0,0.15,1,0.0,1,33.88,2,,,,7115.0,,7115.0,,False
5824,"BEC (Meidinger and Pojar, 1991)",775,Organic,54.86481094,128.0079956,NA,4,Cg,Mineral,-34.0,-37.0,3.0,1.74,1,10.0,1,1.18,2,,,,554.0,,554.0,,False
5825,"BEC (Meidinger and Pojar, 1991)",775,Organic,54.86481094,128.0079956,NA,5,Oh,Mineral,-37.0,-60.0,23.0,0.15,1,0.0,1,33.88,2,,,,11689.0,,11689.0,,False
5826,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,1,L,Organic,11.0,10.0,1.0,0.14,1,0.0,1,43.21,2,45.0,11.0,56.0,605.0,12438.0,605.0,124.38,True
5827,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,2,Fm,Organic,10.0,7.0,3.0,0.14,1,0.0,1,43.21,2,,,,1815.0,,1815.0,,False
5828,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,3,Fq,Organic,7.0,3.0,4.0,0.14,1,0.0,1,43.21,2,,,,2420.0,,2420.0,,False
5829,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,4,Hh,Organic,3.0,0.0,3.0,0.14,1,0.0,1,36.65,2,,,,1539.0,,1539.0,,False
5830,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,5,Bf,Mineral,0.0,-15.0,15.0,1.38,1,30.0,1,1.7,2,,,,2463.0,,2463.0,,False
5831,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,6,Bm,Mineral,-15.0,-38.0,23.0,1.19,1,30.0,1,1.7,2,,,,3257.0,,3257.0,,False
5832,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,7,BC,Mineral,-38.0,-45.0,7.0,1.38,1,35.0,1,0.54,2,,,,339.0,,339.0,,False
5833,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,1,L,Organic,5.0,4.0,1.0,0.16,1,0.0,1,37.4,2,76.0,5.0,81.0,598.0,11643.0,598.0,116.43,True
5834,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,2,Fa,Organic,4.0,3.0,1.0,0.16,1,0.0,1,37.4,2,,,,598.0,,598.0,,False
5835,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,3,Hh,Organic,3.0,0.0,3.0,0.16,1,0.0,1,30.85,2,,,,1481.0,,1481.0,,False
5836,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,4,Bm1,Mineral,0.0,-10.0,10.0,1.45,1,0.0,1,1.2,2,,,,1740.0,,1740.0,,False
5837,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,5,Bm2,Mineral,-10.0,-18.0,8.0,1.45,1,0.0,1,1.2,2,,,,1392.0,,1392.0,,False
5838,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,6,Bmgj,Mineral,-18.0,-44.0,26.0,1.45,1,0.0,1,1.2,2,,,,4524.0,,4524.0,,False
5839,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,7,BC,Mineral,-44.0,-70.0,26.0,1.45,1,30.0,1,0.38,2,,,,1003.0,,1003.0,,False
5840,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,8,C,Mineral,-70.0,-76.0,6.0,1.38,1,5.0,1,0.39,2,,,,307.0,,307.0,,False
5841,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,1,L,Organic,11.0,9.0,2.0,0.14,1,0.0,1,43.21,2,55.0,11.0,66.0,1210.0,10347.0,1210.0,103.47,True
5842,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,2,Fm,Organic,9.0,6.0,3.0,0.14,1,0.0,1,43.21,2,,,,1815.0,,1815.0,,False
5843,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,3,Hr,Organic,6.0,0.0,6.0,0.14,1,0.0,1,36.65,2,,,,3079.0,,3079.0,,False
5844,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,4,Ae,Mineral,0.0,-5.0,5.0,1.31,1,35.0,1,4.74,2,,,,2018.0,,2018.0,,False
5845,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,5,Bf,Mineral,-5.0,-30.0,25.0,1.38,1,70.0,1,1.7,2,,,,1759.0,,1759.0,,False
5846,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,6,BC,Mineral,-30.0,-55.0,25.0,1.38,1,75.0,1,0.54,2,,,,466.0,,466.0,,False
5847,"BEC (Meidinger and Pojar, 1991)",779,Podzolic,54.58880997,128.3321991,NA,1,L,Organic,10.0,9.0,1.0,0.14,1,0.0,1,43.21,2,60.0,10.0,70.0,605.0,9983.0,605.0,99.83,True
5848,"BEC (Meidinger and Pojar, 1991)",779,Podzolic,54.58880997,128.3321991,NA,2,Fm,Organic,9.0,3.0,6.0,0.14,1,0.0,1,43.21,2,,,,3630.0,,3630.0,,False
5849,"BEC (Meidinger and Pojar, 1991)",779,Podzolic,54.58880997,128.3321991,NA,3,Hr,Organic,3.0,0.0,3.0,0.14,1,0.0,1,36.65,2,,,,1539.0,,1539.0,,False
5850,"BEC (Meidinger and Pojar, 1991)",779,Podzolic,54.58880997,128.3321991,NA,4,Ae,Mineral,0.0,-10.0,10.0,1.31,1,70.0,1,4.74,2,,,,1863.0,,1863.0,,False
5851,"BEC (Meidinger and Pojar, 1991)",779,Podzolic,54.58880997,128.3321991,NA,5,Bf,Mineral,-10.0,-60.0,50.0,1.38,1,80.0,1,1.7,2,,,,2346.0,,2346.0,,False
5852,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,1,L,Organic,5.0,4.0,1.0,0.14,1,0.0,1,43.21,2,46.0,5.0,51.0,605.0,6348.0,605.0,63.48,True
5853,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,2,Fm,Organic,4.0,1.0,3.0,0.14,1,0.0,1,43.21,2,,,,1815.0,,1815.0,,False
5854,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,3,H,Organic,1.0,0.0,1.0,0.14,1,0.0,1,36.65,2,,,,513.0,,513.0,,False
5855,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,4,Ae,Mineral,0.0,-1.0,1.0,1.31,1,0.0,1,4.74,2,,,,621.0,,621.0,,False
5856,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,5,Bf,Mineral,-1.0,-26.0,25.0,1.38,1,60.0,1,1.7,2,,,,2346.0,,2346.0,,False
5857,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,6,C,Mineral,-26.0,-46.0,20.0,1.63,1,75.0,1,0.55,2,,,,448.0,,448.0,,False
5858,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,1,LS,Organic,1.0,0.0,1.0,0.16,1,0.0,1,37.4,2,20.0,1.0,21.0,598.0,5467.0,598.0,54.67,True
5859,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,2,Ahc,Mineral,0.0,-5.0,5.0,1.07,1,20.0,1,3.36,2,,,,1438.0,,1438.0,,False
5860,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,3,Ah,Mineral,-5.0,-14.0,9.0,1.07,1,30.0,1,3.36,2,,,,2265.0,,2265.0,,False
5861,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,4,Bm,Mineral,-14.0,-20.0,6.0,1.62,1,0.0,1,1.2,2,,,,1166.0,,1166.0,,False
5862,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,5,R,Mineral,-20.0,-20.0,0.0,0.0,1,0.0,1,,2,,,,,,,,False
5863,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,6,NA,Organic,0.0,0.0,0.0,0.0,1,0.0,1,,2,,,,,,,,False
5864,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,1,L,Organic,8.0,7.0,1.0,0.11,1,0.0,1,45.06,2,16.0,8.0,24.0,496.0,10199.0,496.0,101.99,True
5865,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,2,Fm,Organic,7.0,4.0,3.0,0.11,1,0.0,1,45.06,2,,,,1487.0,,1487.0,,False
5866,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,3,Hh,Organic,4.0,0.0,4.0,0.11,1,0.0,1,38.51,2,,,,1694.0,,1694.0,,False
5867,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,4,Ah,Mineral,0.0,-3.0,3.0,0.93,1,30.0,1,10.95,2,,,,2139.0,,2139.0,,False
5868,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,5,Bhf,Mineral,-3.0,-16.0,13.0,0.86,1,0.0,1,3.92,2,,,,4383.0,,4383.0,,False
5869,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,6,R,Mineral,0.0,0.0,0.0,0.0,1,0.0,1,,2,,,,,,,,False
5870,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,1,L,Organic,5.0,4.0,1.0,0.14,1,0.0,1,43.21,2,58.0,5.0,63.0,605.0,9308.0,605.0,93.08,True
5871,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,2,Fm,Organic,4.0,1.0,3.0,0.14,1,0.0,1,43.21,2,,,,1815.0,,1815.0,,False
5872,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,3,H,Organic,1.0,0.0,1.0,0.14,1,0.0,1,36.65,2,,,,513.0,,513.0,,False
5873,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,4,Ae,Mineral,0.0,-5.0,5.0,1.31,1,30.0,1,4.74,2,,,,2173.0,,2173.0,,False
5874,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,5,Bf,Mineral,-5.0,-22.0,17.0,1.38,1,35.0,1,1.7,2,,,,2592.0,,2592.0,,False
5875,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,6,BC,Mineral,-22.0,-58.0,36.0,1.38,1,40.0,1,0.54,2,,,,1610.0,,1610.0,,False
5876,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,1,L,Organic,9.0,8.0,1.0,0.11,1,0.0,1,,2,28.0,9.0,37.0,,0.0,,0.0,True
5877,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,2,Fm,Organic,8.0,3.0,5.0,0.11,1,0.0,1,,2,,,,,,,,False
5878,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,3,Hh,Organic,3.0,0.0,3.0,0.11,1,0.0,1,,2,,,,,,,,False
5879,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,4,Ae,Mineral,0.0,-8.0,8.0,0.93,1,0.0,1,,2,,,,,,,,False
5880,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,5,Ahe,Mineral,-8.0,-18.0,10.0,0.93,1,0.0,1,,2,,,,,,,,False
5881,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,6,Bh,Mineral,-18.0,-28.0,10.0,0.86,1,0.0,1,,2,,,,,,,,False
5882,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,7,R,Mineral,-28.0,-28.0,0.0,0.0,1,0.0,1,,2,,,,,,,,False
5883,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,1,Lv,Organic,7.0,5.5,1.5,0.11,1,0.0,1,45.06,2,50.0,7.0,57.0,743.0,21963.0,743.0,219.63,True
5884,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,2,Hh,Organic,5.5,3.0,2.5,0.11,1,0.0,1,38.51,2,,,,1059.0,,1059.0,,False
5885,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,3,Fm,Organic,3.0,0.0,3.0,0.11,1,0.0,1,45.06,2,,,,1487.0,,1487.0,,False
5886,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,4,Ae,Mineral,0.0,-5.0,5.0,0.93,1,0.0,1,10.95,2,,,,5092.0,,5092.0,,False
5887,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,5,Bf1,Mineral,-5.0,-24.0,19.0,1.17,1,20.0,1,3.92,2,,,,6971.0,,6971.0,,False
5888,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,6,Bf2,Mineral,-24.0,-38.0,14.0,1.17,1,25.0,1,3.92,2,,,,4816.0,,4816.0,,False
5889,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,7,BCg,Mineral,-38.0,-50.0,12.0,1.71,1,30.0,1,1.25,2,,,,1795.0,,1795.0,,False
5890,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,1,L,Organic,9.0,8.0,1.0,0.14,1,0.0,1,43.21,2,55.0,9.0,64.0,605.0,14750.0,605.0,147.5,True
5891,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,2,Fm,Organic,8.0,0.5,7.5,0.14,1,0.0,1,43.21,2,,,,4537.0,,4537.0,,False
5892,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,3,Hh,Organic,0.5,0.0,0.5,0.14,1,0.0,1,36.65,2,,,,257.0,,257.0,,False
5893,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,4,Ae,Mineral,0.0,-10.0,10.0,1.31,1,25.0,1,4.74,2,,,,4657.0,,4657.0,,False
5894,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,5,Bf,Mineral,-10.0,-33.0,23.0,1.38,1,45.0,1,1.7,2,,,,2968.0,,2968.0,,False
5895,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,6,Bm,Mineral,-33.0,-49.0,16.0,1.19,1,50.0,1,1.7,2,,,,1618.0,,1618.0,,False
5896,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,7,C,Mineral,-49.0,-55.0,6.0,1.63,1,80.0,1,0.55,2,,,,108.0,,108.0,,False
5897,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,54.59428024,128.3547058,NA,1,L,Organic,6.0,5.0,1.0,0.16,1,0.0,1,37.4,2,41.0,6.0,47.0,598.0,6902.0,598.0,69.02,True
5898,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,54.59428024,128.3547058,NA,2,Fm,Organic,5.0,1.0,4.0,0.16,1,0.0,1,37.4,2,,,,2394.0,,2394.0,,False
5899,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,54.59428024,128.3547058,NA,3,Hh,Organic,1.0,0.0,1.0,0.16,1,0.0,1,30.85,2,,,,494.0,,494.0,,False
