id,source,pedon_id,order,lat,lon,latlon_q,horizon_number,horizon,ccontent,total_c,ccontent_1m,total_c_1m
3311,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,2,Fz,1197.0,,1197.0,
3312,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,3,H,247.0,,247.0,
3313,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,4,Aej,375.0,,375.0,
3314,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,5,Bfj,2892.0,,2892.0,
3315,"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,6,BC,661.0,,661.0,
3316,"BEC (Meidinger and Pojar, 1991)",316,Podzolic,50.19575119,122.9571991,NA,1,L,605.0,15124.0,605.0,151.24
3317,"BEC (Meidinger and Pojar, 1991)",316,Podzolic,50.19575119,122.9571991,NA,2,Fm,14519.0,,14519.0,
3318,"BEC (Meidinger and Pojar, 1991)",316,Podzolic,50.19575119,122.9571991,NA,3,Ae,0.0,,0.0,
3319,"BEC (Meidinger and Pojar, 1991)",317,Podzolic,49.62169266,123.5321121,NA,1,Ln,1815.0,20016.0,1815.0,200.16
3320,"BEC (Meidinger and Pojar, 1991)",317,Podzolic,49.62169266,123.5321121,NA,2,Fa,1815.0,,1815.0,
3321,"BEC (Meidinger and Pojar, 1991)",317,Podzolic,49.62169266,123.5321121,NA,3,Hh,1539.0,,1539.0,
3322,"BEC (Meidinger and Pojar, 1991)",317,Podzolic,49.62169266,123.5321121,NA,4,Ae,4818.0,,4818.0,
3323,"BEC (Meidinger and Pojar, 1991)",317,Podzolic,49.62169266,123.5321121,NA,5,Bf,10029.0,,10029.0,
3324,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,1,Lv,991.0,23334.0,991.0,233.34
3325,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,2,Fz,991.0,,991.0,
3326,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,3,Hh,1694.0,,1694.0,
3327,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,4,Ahe,10082.0,,10082.0,
3328,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,5,Bhf,6136.0,,6136.0,
3329,"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,6,Bf,3440.0,,3440.0,
3330,"BEC (Meidinger and Pojar, 1991)",319,NA,50.61920166,122.5370026,NA,1,NA,,0.0,,0.0
3331,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,1,Ln,1983.0,37356.0,1983.0,373.56
3332,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,2,Fz,2974.0,,2974.0,
3333,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,3,Hz,2118.0,,2118.0,
3334,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,4,Ah,9073.0,,9073.0,
3335,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,5,Bhf,10889.0,,10889.0,
3336,"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,6,Bf,10319.0,,10319.0,
3337,"BEC (Meidinger and Pojar, 1991)",321,Podzolic,50.05981064,123.1034012,NA,1,Ae,621.0,3788.0,621.0,37.88
3338,"BEC (Meidinger and Pojar, 1991)",321,Podzolic,50.05981064,123.1034012,NA,2,Bf,3167.0,,3167.0,
3339,"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,50.60879898,122.5599976,NA,1,L,1197.0,18419.0,1197.0,184.19
3340,"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,50.60879898,122.5599976,NA,2,F,11968.0,,11968.0,
3341,"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,50.60879898,122.5599976,NA,3,Ae,833.0,,833.0,
3342,"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,50.60879898,122.5599976,NA,4,Bm,4421.0,,4421.0,
3343,"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,50.60910034,122.5599976,NA,1,L,598.0,13873.0,598.0,138.73
3344,"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,50.60910034,122.5599976,NA,2,F,11370.0,,11370.0,
3345,"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,50.60910034,122.5599976,NA,3,Ae,417.0,,417.0,
3346,"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,50.60910034,122.5599976,NA,4,Bm,1488.0,,1488.0,
3347,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,1,Ln,3470.0,34618.0,3470.0,346.18
3348,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,2,Fz,5948.0,,5948.0,
3349,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,3,Hh,4660.0,,4660.0,
3350,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,4,Ae,5041.0,,5041.0,
3351,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,5,Bhf,9170.0,,9170.0,
3352,"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,6,Bf,6329.0,,6329.0,
3353,"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,1,L,605.0,15175.0,605.0,151.75
3354,"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,2,Fa,1210.0,,1210.0,
3355,"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,3,Hh,513.0,,513.0,
3356,"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,4,Ae,2173.0,,2173.0,
3357,"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,5,Bf1,4598.0,,4598.0,
3358,"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,6,Bf2,6076.0,,6076.0,
3359,"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,1,L,1795.0,15655.0,1795.0,156.55
3360,"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,2,Fa,5984.0,,5984.0,
3361,"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,3,Hr,987.0,,987.0,
3362,"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,4,Aej,625.0,,625.0,
3363,"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,5,Bfj,864.0,,864.0,
3364,"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,6,Bm,5400.0,,5400.0,
3365,"BEC (Meidinger and Pojar, 1991)",327,Organic,50.66139984,122.5559998,NA,1,Om,31008.0,32856.0,31008.0,328.56
3366,"BEC (Meidinger and Pojar, 1991)",327,Organic,50.66139984,122.5559998,NA,2,C1,1027.0,,1027.0,
3367,"BEC (Meidinger and Pojar, 1991)",327,Organic,50.66139984,122.5559998,NA,3,C2,821.0,,821.0,
3368,"BEC (Meidinger and Pojar, 1991)",328,Organic,50.66180038,122.5559998,NA,1,IIOhb,18950.0,28822.0,18950.0,288.22
3369,"BEC (Meidinger and Pojar, 1991)",328,Organic,50.66180038,122.5559998,NA,2,IIOmb,4651.0,,4651.0,
3370,"BEC (Meidinger and Pojar, 1991)",328,Organic,50.66180038,122.5559998,NA,3,Of,1240.0,,1240.0,
3371,"BEC (Meidinger and Pojar, 1991)",328,Organic,50.66180038,122.5559998,NA,4,IAh,3981.0,,3981.0,
3372,"BEC (Meidinger and Pojar, 1991)",329,Podzolic,50.10813904,123.1123962,NA,1,Ae,10556.0,14497.0,10556.0,144.97
3373,"BEC (Meidinger and Pojar, 1991)",329,Podzolic,50.10813904,123.1123962,NA,2,B,3941.0,,3941.0,
3374,"BEC (Meidinger and Pojar, 1991)",330,Podzolic,49.94768906,123.2921982,NA,1,Ae,1242.0,8690.0,1242.0,86.9
3375,"BEC (Meidinger and Pojar, 1991)",330,Podzolic,49.94768906,123.2921982,NA,2,B,2287.0,,2287.0,
3376,"BEC (Meidinger and Pojar, 1991)",330,Podzolic,49.94768906,123.2921982,NA,3,B,5161.0,,5161.0,
3377,"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,1,L,605.0,13813.0,605.0,138.13
3378,"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,2,Fm,1815.0,,1815.0,
3379,"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,3,H,1026.0,,1026.0,
3380,"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,4,Ae,2484.0,,2484.0,
3381,"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,5,Bf,3003.0,,3003.0,
3382,"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,6,Bfj,4880.0,,4880.0,
3383,"BEC (Meidinger and Pojar, 1991)",332,Brunisolic,50.51506042,122.7297974,NA,1,Ln,1197.0,4266.0,1197.0,42.66
3384,"BEC (Meidinger and Pojar, 1991)",332,Brunisolic,50.51506042,122.7297974,NA,2,Fm,1197.0,,1197.0,
3385,"BEC (Meidinger and Pojar, 1991)",332,Brunisolic,50.51506042,122.7297974,NA,3,Hh,494.0,,494.0,
3386,"BEC (Meidinger and Pojar, 1991)",332,Brunisolic,50.51506042,122.7297974,NA,4,Ae,125.0,,125.0,
3387,"BEC (Meidinger and Pojar, 1991)",332,Brunisolic,50.51506042,122.7297974,NA,5,Bm,1253.0,,1253.0,
3388,"BEC (Meidinger and Pojar, 1991)",333,Podzolic,49.59410858,123.6660004,NA,1,Lv,1210.0,23797.0,1210.0,237.97
3389,"BEC (Meidinger and Pojar, 1991)",333,Podzolic,49.59410858,123.6660004,NA,2,Fm,11494.0,,11494.0,
3390,"BEC (Meidinger and Pojar, 1991)",333,Podzolic,49.59410858,123.6660004,NA,3,Hr,1026.0,,1026.0,
3391,"BEC (Meidinger and Pojar, 1991)",333,Podzolic,49.59410858,123.6660004,NA,4,Ae,6830.0,,6830.0,
3392,"BEC (Meidinger and Pojar, 1991)",333,Podzolic,49.59410858,123.6660004,NA,5,Bf,3237.0,,3237.0,
3393,"BEC (Meidinger and Pojar, 1991)",334,Regosolic,49.96749878,123.3013992,NA,1,L,1126.0,14059.0,1126.0,140.59
3394,"BEC (Meidinger and Pojar, 1991)",334,Regosolic,49.96749878,123.3013992,NA,2,Fa,3377.0,,3377.0,
3395,"BEC (Meidinger and Pojar, 1991)",334,Regosolic,49.96749878,123.3013992,NA,3,H,8369.0,,8369.0,
3396,"BEC (Meidinger and Pojar, 1991)",334,Regosolic,49.96749878,123.3013992,NA,4,Bm,1187.0,,1187.0,
3397,"BEC (Meidinger and Pojar, 1991)",335,Podzolic,50.14310837,123.1373978,NA,1,Ae,6209.0,10901.0,6209.0,109.01
3398,"BEC (Meidinger and Pojar, 1991)",335,Podzolic,50.14310837,123.1373978,NA,2,B,4692.0,,4692.0,
3399,"BEC (Meidinger and Pojar, 1991)",336,Podzolic,50.38208008,122.9188004,NA,1,L,605.0,7310.0,605.0,73.1
3400,"BEC (Meidinger and Pojar, 1991)",336,Podzolic,50.38208008,122.9188004,NA,2,Fm,2420.0,,2420.0,
3401,"BEC (Meidinger and Pojar, 1991)",336,Podzolic,50.38208008,122.9188004,NA,3,H,1539.0,,1539.0,
3402,"BEC (Meidinger and Pojar, 1991)",336,Podzolic,50.38208008,122.9188004,NA,4,Ae,1397.0,,1397.0,
3403,"BEC (Meidinger and Pojar, 1991)",336,Podzolic,50.38208008,122.9188004,NA,5,Bf,1349.0,,1349.0,
3404,"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,1,Lv,337.0,25045.0,337.0,250.45
3405,"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,2,Fz,505.0,,505.0,
3406,"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,3,Hh,7457.0,,7457.0,
3407,"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,4,Ah,4433.0,,4433.0,
3408,"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,5,Ahj,6649.0,,6649.0,
3409,"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,6,Bg1,5664.0,,5664.0,
3410,"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,7,Bg2,0.0,,0.0,
3411,"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,1,L,827.0,18392.0,827.0,183.92
3412,"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,2,Of,1240.0,,1240.0,
3413,"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,3,Om1,14884.0,,14884.0,
3414,"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,4,Om2,620.0,,620.0,
3415,"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,5,C1,41.0,,41.0,
3416,"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,6,C2,780.0,,780.0,
3417,"BEC (Meidinger and Pojar, 1991)",339,Brunisolic,50.6534996,122.6900024,NA,1,F,1197.0,5073.0,1197.0,50.73
3418,"BEC (Meidinger and Pojar, 1991)",339,Brunisolic,50.6534996,122.6900024,NA,2,H,987.0,,987.0,
3419,"BEC (Meidinger and Pojar, 1991)",339,Brunisolic,50.6534996,122.6900024,NA,3,Bm,2784.0,,2784.0,
3420,"BEC (Meidinger and Pojar, 1991)",339,Brunisolic,50.6534996,122.6900024,NA,4,BC,105.0,,105.0,
3421,"BEC (Meidinger and Pojar, 1991)",340,Regosolic,50.65470123,122.6920013,NA,1,L,422.0,2503.0,422.0,25.03
3422,"BEC (Meidinger and Pojar, 1991)",340,Regosolic,50.65470123,122.6920013,NA,2,F,141.0,,141.0,
3423,"BEC (Meidinger and Pojar, 1991)",340,Regosolic,50.65470123,122.6920013,NA,3,Bm,1940.0,,1940.0,
3424,"BEC (Meidinger and Pojar, 1991)",341,Brunisolic,50.66080093,122.6880035,NA,1,BC,12.0,6270.0,12.0,62.7
3425,"BEC (Meidinger and Pojar, 1991)",341,Brunisolic,50.66080093,122.6880035,NA,2,Ah,3879.0,,3879.0,
3426,"BEC (Meidinger and Pojar, 1991)",341,Brunisolic,50.66080093,122.6880035,NA,3,Bm,2379.0,,2379.0,
3427,"BEC (Meidinger and Pojar, 1991)",342,Brunisolic,50.65810013,122.6910019,NA,1,F,1795.0,11232.0,1795.0,112.32
3428,"BEC (Meidinger and Pojar, 1991)",342,Brunisolic,50.65810013,122.6910019,NA,2,Ah,9437.0,,9437.0,
3429,"BEC (Meidinger and Pojar, 1991)",343,Brunisolic,50.66320038,122.6869965,NA,1,L,1197.0,2820.0,1197.0,28.2
3430,"BEC (Meidinger and Pojar, 1991)",343,Brunisolic,50.66320038,122.6869965,NA,2,Bm,1583.0,,1583.0,
3431,"BEC (Meidinger and Pojar, 1991)",343,Brunisolic,50.66320038,122.6869965,NA,3,C,40.0,,40.0,
3432,"BEC (Meidinger and Pojar, 1991)",344,Regosolic,50.66550064,122.685997,NA,1,F,1126.0,2202.0,1126.0,22.02
3433,"BEC (Meidinger and Pojar, 1991)",344,Regosolic,50.66550064,122.685997,NA,2,Bm,469.0,,469.0,
3434,"BEC (Meidinger and Pojar, 1991)",344,Regosolic,50.66550064,122.685997,NA,3,C,607.0,,607.0,
3435,"BEC (Meidinger and Pojar, 1991)",345,Brunisolic,50.66360092,122.6880035,NA,1,F,299.0,6110.0,299.0,61.1
3436,"BEC (Meidinger and Pojar, 1991)",345,Brunisolic,50.66360092,122.6880035,NA,2,Ah,3595.0,,3595.0,
3437,"BEC (Meidinger and Pojar, 1991)",345,Brunisolic,50.66360092,122.6880035,NA,3,Bm,2216.0,,2216.0,
3438,"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,1,L,991.0,20763.0,991.0,207.63
3439,"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,2,Fz,1487.0,,1487.0,
3440,"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,3,Hh,847.0,,847.0,
3441,"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,4,A,7128.0,,7128.0,
3442,"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,5,Hb,3389.0,,3389.0,
3443,"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,6,Bm,5843.0,,5843.0,
3444,"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,7,B,1078.0,,1078.0,
3445,"BEC (Meidinger and Pojar, 1991)",347,Podzolic,49.17831802,124.212059,NA,1,Ln,991.0,21203.0,991.0,212.03
3446,"BEC (Meidinger and Pojar, 1991)",347,Podzolic,49.17831802,124.212059,NA,2,Fm,8922.0,,8922.0,
3447,"BEC (Meidinger and Pojar, 1991)",347,Podzolic,49.17831802,124.212059,NA,3,Hh,2118.0,,2118.0,
3448,"BEC (Meidinger and Pojar, 1991)",347,Podzolic,49.17831802,124.212059,NA,4,Ah,2902.0,,2902.0,
3449,"BEC (Meidinger and Pojar, 1991)",347,Podzolic,49.17831802,124.212059,NA,5,Bh,6270.0,,6270.0,
3450,"BEC (Meidinger and Pojar, 1991)",348,Podzolic,48.79536057,124.6463013,NA,1,Lv,605.0,9073.0,605.0,90.73
3451,"BEC (Meidinger and Pojar, 1991)",348,Podzolic,48.79536057,124.6463013,NA,2,Fa,1210.0,,1210.0,
3452,"BEC (Meidinger and Pojar, 1991)",348,Podzolic,48.79536057,124.6463013,NA,3,Hh,2566.0,,2566.0,
3453,"BEC (Meidinger and Pojar, 1991)",348,Podzolic,48.79536057,124.6463013,NA,4,Bf,4692.0,,4692.0,
3454,"BEC (Meidinger and Pojar, 1991)",349,Podzolic,48.80411148,124.660202,NA,1,Lv,605.0,15351.0,605.0,153.51
3455,"BEC (Meidinger and Pojar, 1991)",349,Podzolic,48.80411148,124.660202,NA,2,Fa,2420.0,,2420.0,
3456,"BEC (Meidinger and Pojar, 1991)",349,Podzolic,48.80411148,124.660202,NA,3,Hh,2566.0,,2566.0,
3457,"BEC (Meidinger and Pojar, 1991)",349,Podzolic,48.80411148,124.660202,NA,4,Bf1,5185.0,,5185.0,
3458,"BEC (Meidinger and Pojar, 1991)",349,Podzolic,48.80411148,124.660202,NA,5,Bf2,4575.0,,4575.0,
3459,"BEC (Meidinger and Pojar, 1991)",350,Podzolic,48.80480957,124.6603012,NA,1,Lv,605.0,15072.0,605.0,150.72
3460,"BEC (Meidinger and Pojar, 1991)",350,Podzolic,48.80480957,124.6603012,NA,2,Fa,1210.0,,1210.0,
3461,"BEC (Meidinger and Pojar, 1991)",350,Podzolic,48.80480957,124.6603012,NA,3,Hh,2566.0,,2566.0,
3462,"BEC (Meidinger and Pojar, 1991)",350,Podzolic,48.80480957,124.6603012,NA,4,Ah,2949.0,,2949.0,
3463,"BEC (Meidinger and Pojar, 1991)",350,Podzolic,48.80480957,124.6603012,NA,5,Bf,7742.0,,7742.0,
3464,"BEC (Meidinger and Pojar, 1991)",351,Podzolic,49.24755096,124.2201996,NA,1,L,1210.0,10806.0,1210.0,108.06
3465,"BEC (Meidinger and Pojar, 1991)",351,Podzolic,49.24755096,124.2201996,NA,2,Ahf,4347.0,,4347.0,
3466,"BEC (Meidinger and Pojar, 1991)",351,Podzolic,49.24755096,124.2201996,NA,3,Bf,2393.0,,2393.0,
3467,"BEC (Meidinger and Pojar, 1991)",351,Podzolic,49.24755096,124.2201996,NA,4,Bm,2185.0,,2185.0,
3468,"BEC (Meidinger and Pojar, 1991)",351,Podzolic,49.24755096,124.2201996,NA,5,Bc,671.0,,671.0,
3469,"BEC (Meidinger and Pojar, 1991)",352,Brunisolic,49.81319427,123.6579742,NA,1,Lv,2394.0,21532.0,2394.0,215.32
3470,"BEC (Meidinger and Pojar, 1991)",352,Brunisolic,49.81319427,123.6579742,NA,2,Fa,8378.0,,8378.0,
3471,"BEC (Meidinger and Pojar, 1991)",352,Brunisolic,49.81319427,123.6579742,NA,3,Hh,5923.0,,5923.0,
3472,"BEC (Meidinger and Pojar, 1991)",352,Brunisolic,49.81319427,123.6579742,NA,4,Bmh,2227.0,,2227.0,
3473,"BEC (Meidinger and Pojar, 1991)",352,Brunisolic,49.81319427,123.6579742,NA,5,Bm,2436.0,,2436.0,
3474,"BEC (Meidinger and Pojar, 1991)",352,Brunisolic,49.81319427,123.6579742,NA,6,Bm,174.0,,174.0,
3475,"BEC (Meidinger and Pojar, 1991)",353,Podzolic,48.87666702,124.5992661,NA,1,L,605.0,15985.0,605.0,159.85
3476,"BEC (Meidinger and Pojar, 1991)",353,Podzolic,48.87666702,124.5992661,NA,2,Fz,4235.0,,4235.0,
3477,"BEC (Meidinger and Pojar, 1991)",353,Podzolic,48.87666702,124.5992661,NA,3,H,513.0,,513.0,
3478,"BEC (Meidinger and Pojar, 1991)",353,Podzolic,48.87666702,124.5992661,NA,4,Ah,497.0,,497.0,
3479,"BEC (Meidinger and Pojar, 1991)",353,Podzolic,48.87666702,124.5992661,NA,5,Bf,10135.0,,10135.0,
3480,"BEC (Meidinger and Pojar, 1991)",354,Podzolic,48.87715149,124.5990982,NA,1,L,1210.0,18850.0,1210.0,188.5
3481,"BEC (Meidinger and Pojar, 1991)",354,Podzolic,48.87715149,124.5990982,NA,2,Fz,6654.0,,6654.0,
3482,"BEC (Meidinger and Pojar, 1991)",354,Podzolic,48.87715149,124.5990982,NA,3,H,513.0,,513.0,
3483,"BEC (Meidinger and Pojar, 1991)",354,Podzolic,48.87715149,124.5990982,NA,4,Ah,1242.0,,1242.0,
3484,"BEC (Meidinger and Pojar, 1991)",354,Podzolic,48.87715149,124.5990982,NA,5,Bf1,3777.0,,3777.0,
3485,"BEC (Meidinger and Pojar, 1991)",354,Podzolic,48.87715149,124.5990982,NA,6,Bf2,5454.0,,5454.0,
3486,"BEC (Meidinger and Pojar, 1991)",355,Brunisolic,49.26974487,124.2071228,NA,1,Lv,1197.0,9184.0,1197.0,91.84
3487,"BEC (Meidinger and Pojar, 1991)",355,Brunisolic,49.26974487,124.2071228,NA,2,Fa,2992.0,,2992.0,
3488,"BEC (Meidinger and Pojar, 1991)",355,Brunisolic,49.26974487,124.2071228,NA,3,Hr,987.0,,987.0,
3489,"BEC (Meidinger and Pojar, 1991)",355,Brunisolic,49.26974487,124.2071228,NA,4,Ah,1294.0,,1294.0,
3490,"BEC (Meidinger and Pojar, 1991)",355,Brunisolic,49.26974487,124.2071228,NA,5,Bm,2714.0,,2714.0,
3491,"BEC (Meidinger and Pojar, 1991)",355,Brunisolic,49.26974487,124.2071228,NA,6,BCc,0.0,,0.0,
3492,"BEC (Meidinger and Pojar, 1991)",356,Regosolic,49.29968262,124.1810684,NA,1,Ln,1126.0,8621.0,1126.0,86.21
3493,"BEC (Meidinger and Pojar, 1991)",356,Regosolic,49.29968262,124.1810684,NA,2,Fm,563.0,,563.0,
3494,"BEC (Meidinger and Pojar, 1991)",356,Regosolic,49.29968262,124.1810684,NA,3,Ah,6932.0,,6932.0,
3495,"BEC (Meidinger and Pojar, 1991)",356,Regosolic,49.29968262,124.1810684,NA,4,Bm?,0.0,,0.0,
3496,"BEC (Meidinger and Pojar, 1991)",356,Regosolic,49.29968262,124.1810684,NA,5,Hz,0.0,,0.0,
3497,"BEC (Meidinger and Pojar, 1991)",357,Regosolic,50.50455093,122.9802017,NA,1,L,563.0,17889.0,563.0,178.89
3498,"BEC (Meidinger and Pojar, 1991)",357,Regosolic,50.50455093,122.9802017,NA,2,Fz,281.0,,281.0,
3499,"BEC (Meidinger and Pojar, 1991)",357,Regosolic,50.50455093,122.9802017,NA,3,Hz,6277.0,,6277.0,
3500,"BEC (Meidinger and Pojar, 1991)",357,Regosolic,50.50455093,122.9802017,NA,4,Ah,5391.0,,5391.0,
3501,"BEC (Meidinger and Pojar, 1991)",357,Regosolic,50.50455093,122.9802017,NA,5,C1,1214.0,,1214.0,
3502,"BEC (Meidinger and Pojar, 1991)",357,Regosolic,50.50455093,122.9802017,NA,6,C2,1822.0,,1822.0,
3503,"BEC (Meidinger and Pojar, 1991)",357,Regosolic,50.50455093,122.9802017,NA,7,C3,1571.0,,1571.0,
3504,"BEC (Meidinger and Pojar, 1991)",357,Regosolic,50.50455093,122.9802017,NA,8,Ahb,770.0,,770.0,
3505,"BEC (Meidinger and Pojar, 1991)",357,Regosolic,50.50455093,122.9802017,NA,9,C4,0.0,,0.0,
3506,"BEC (Meidinger and Pojar, 1991)",358,Brunisolic,49.26722336,124.2175751,NA,1,LFz,1197.0,4643.0,1197.0,46.43
3507,"BEC (Meidinger and Pojar, 1991)",358,Brunisolic,49.26722336,124.2175751,NA,2,Hr,987.0,,987.0,
3508,"BEC (Meidinger and Pojar, 1991)",358,Brunisolic,49.26722336,124.2175751,NA,3,Ae,333.0,,333.0,
3509,"BEC (Meidinger and Pojar, 1991)",358,Brunisolic,49.26722336,124.2175751,NA,4,Bfj/Bm,2126.0,,2126.0,
3510,"BEC (Meidinger and Pojar, 1991)",359,Regosolic,48.86397171,124.6412964,NA,1,IC,213.0,79873.0,213.0,644.69
3511,"BEC (Meidinger and Pojar, 1991)",359,Regosolic,48.86397171,124.6412964,NA,2,IIAhb,9704.0,,9704.0,
3512,"BEC (Meidinger and Pojar, 1991)",359,Regosolic,48.86397171,124.6412964,NA,3,IIC,486.0,,486.0,
3513,"BEC (Meidinger and Pojar, 1991)",359,Regosolic,48.86397171,124.6412964,NA,4,IIIAhb,8626.0,,8626.0,
3514,"BEC (Meidinger and Pojar, 1991)",359,Regosolic,48.86397171,124.6412964,NA,5,IVAhb,60844.0,,45440.0,
3515,"BEC (Meidinger and Pojar, 1991)",360,Podzolic,48.86716843,124.6687012,NA,1,Lv,605.0,19192.0,605.0,191.92
3516,"BEC (Meidinger and Pojar, 1991)",360,Podzolic,48.86716843,124.6687012,NA,2,Fa,2420.0,,2420.0,
3517,"BEC (Meidinger and Pojar, 1991)",360,Podzolic,48.86716843,124.6687012,NA,3,Hh,4618.0,,4618.0,
3518,"BEC (Meidinger and Pojar, 1991)",360,Podzolic,48.86716843,124.6687012,NA,4,Ae,2794.0,,2794.0,
3519,"BEC (Meidinger and Pojar, 1991)",360,Podzolic,48.86716843,124.6687012,NA,5,Aej,5588.0,,5588.0,
3520,"BEC (Meidinger and Pojar, 1991)",360,Podzolic,48.86716843,124.6687012,NA,6,Bf,3167.0,,3167.0,
3521,"BEC (Meidinger and Pojar, 1991)",361,Podzolic,49.7967186,123.768898,NA,1,Lv,1210.0,12343.0,1210.0,123.43
3522,"BEC (Meidinger and Pojar, 1991)",361,Podzolic,49.7967186,123.768898,NA,2,Fm,3025.0,,3025.0,
