id,source,pedon_id,order,horizon_number,horizon,horizon_type,depth2,depth1,depth,bulk_density,bd_method,cf,cf_method,cconc,cconc_method,ccontent,ccontent_1m
5887,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,5,Bf1,Mineral,-5.0,-24.0,19.0,1.17,1,20.0,1,3.92,2,6971.0,6971.0
5888,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,6,Bf2,Mineral,-24.0,-38.0,14.0,1.17,1,25.0,1,3.92,2,4816.0,4816.0
5889,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,7,BCg,Mineral,-38.0,-50.0,12.0,1.71,1,30.0,1,1.25,2,1795.0,1795.0
5890,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,1,L,Organic,9.0,8.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
5891,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,2,Fm,Organic,8.0,0.5,7.5,0.14,1,0.0,1,43.21,2,4537.0,4537.0
5892,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,3,Hh,Organic,0.5,0.0,0.5,0.14,1,0.0,1,36.65,2,257.0,257.0
5893,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,4,Ae,Mineral,0.0,-10.0,10.0,1.31,1,25.0,1,4.74,2,4657.0,4657.0
5894,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,5,Bf,Mineral,-10.0,-33.0,23.0,1.38,1,45.0,1,1.7,2,2968.0,2968.0
5895,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,6,Bm,Mineral,-33.0,-49.0,16.0,1.19,1,50.0,1,1.7,2,1618.0,1618.0
5896,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,7,C,Mineral,-49.0,-55.0,6.0,1.63,1,80.0,1,0.55,2,108.0,108.0
5897,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,1,L,Organic,6.0,5.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
5898,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,2,Fm,Organic,5.0,1.0,4.0,0.16,1,0.0,1,37.4,2,2394.0,2394.0
5899,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,3,Hh,Organic,1.0,0.0,1.0,0.16,1,0.0,1,30.85,2,494.0,494.0
5900,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,4,Ae,Mineral,0.0,-1.0,1.0,1.24,1,10.0,1,3.36,2,375.0,375.0
5901,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,5,Bf,Mineral,-1.0,-4.0,3.0,1.03,1,20.0,1,1.2,2,297.0,297.0
5902,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,6,Bfj,Mineral,-4.0,-41.0,37.0,1.03,1,40.0,1,1.2,2,2744.0,2744.0
5903,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,7,C,Mineral,-41.0,-41.0,0.0,1.38,1,75.0,1,0.39,2,0.0,0.0
5904,"BEC (Meidinger and Pojar, 1991)",788,Organic,1,L,Organic,35.0,33.0,2.0,0.08,1,0.0,1,51.68,2,827.0,827.0
5905,"BEC (Meidinger and Pojar, 1991)",788,Organic,2,F,Organic,33.0,4.0,29.0,0.12,1,0.0,1,51.68,2,17985.0,17985.0
5906,"BEC (Meidinger and Pojar, 1991)",788,Organic,3,H,Organic,4.0,0.0,4.0,0.15,1,0.0,1,45.12,2,2707.0,2707.0
5907,"BEC (Meidinger and Pojar, 1991)",788,Organic,4,Ae,Mineral,0.0,-4.0,4.0,1.31,1,50.0,1,10.13,2,2654.0,2654.0
5908,"BEC (Meidinger and Pojar, 1991)",788,Organic,5,Bf,Mineral,-4.0,-14.0,10.0,0.86,1,70.0,1,3.63,2,937.0,937.0
5909,"BEC (Meidinger and Pojar, 1991)",788,Organic,6,R,Mineral,-14.0,-60.0,46.0,0.0,1,0.0,1,,2,,
5910,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,1,L,Organic,4.0,1.0,3.0,0.16,1,0.0,1,37.4,2,1795.0,1795.0
5911,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,2,Fz,Organic,1.0,0.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
5912,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,3,Ah,Mineral,0.0,-17.0,17.0,1.07,1,10.0,1,3.36,2,5501.0,5501.0
5913,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,4,Bm,Mineral,-17.0,-26.0,9.0,1.43,1,15.0,1,1.2,2,1313.0,1313.0
5914,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,5,BC,Mineral,-26.0,-58.0,32.0,1.43,1,25.0,1,0.38,2,1304.0,1304.0
5915,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,6,IIC,Mineral,-58.0,-80.0,22.0,0.16,1,60.0,1,0.39,2,55.0,55.0
5916,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,1,Fa,Organic,1.0,0.5,0.5,0.16,1,0.0,1,37.4,2,299.0,299.0
5917,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,2,Hr,Organic,0.5,0.0,0.5,0.16,1,0.0,1,30.85,2,247.0,247.0
5918,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,3,Bm,Mineral,0.0,-13.0,13.0,1.45,1,15.0,1,1.2,2,1923.0,1923.0
5919,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,4,R,Mineral,-30.0,-30.0,0.0,0.0,1,0.0,1,,2,,
5920,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,5,BC,Mineral,-13.0,-30.0,17.0,1.45,1,70.0,1,0.38,2,281.0,281.0
5921,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,6,S,Organic,0.0,0.0,0.0,0.0,1,0.0,1,,2,,
5922,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,1,Fa,Organic,3.0,2.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
5923,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,2,Hv,Organic,2.0,0.0,2.0,0.14,1,0.0,1,36.65,2,1026.0,1026.0
5924,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,3,Ae,Mineral,0.0,-4.0,4.0,1.31,1,15.0,1,4.74,2,2111.0,2111.0
5925,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,4,Bhf,Mineral,-25.0,-4.0,21.0,0.87,1,60.0,1,1.7,2,1242.0,1242.0
5926,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,5,BCx,Mineral,-25.0,-25.0,0.0,1.38,1,90.0,1,0.54,2,0.0,0.0
5927,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,6,Ls,Organic,0.0,0.0,0.0,0.14,1,0.0,1,43.21,2,0.0,0.0
5928,"BEC (Meidinger and Pojar, 1991)",792,Regosolic,1,C,Mineral,0.0,-40.0,40.0,1.1,1,95.0,1,0.92,2,202.0,202.0
5929,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,1,Fz,Organic,3.0,2.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
5930,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,2,Hh,Organic,2.0,0.0,2.0,0.14,1,0.0,1,36.65,2,1026.0,1026.0
5931,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,3,Ae,Mineral,0.0,-2.0,2.0,1.31,1,50.0,1,4.74,2,621.0,621.0
5932,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,4,Bm,Mineral,-2.0,-24.0,22.0,1.19,1,50.0,1,1.7,2,2225.0,2225.0
5933,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,5,Bf,Mineral,-24.0,-32.0,8.0,1.38,1,60.0,1,1.7,2,751.0,751.0
5934,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,6,BC,Mineral,-32.0,-40.0,8.0,1.38,1,60.0,1,0.54,2,238.0,238.0
5935,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,7,L,Organic,0.0,0.0,0.0,0.14,1,0.0,1,43.21,2,0.0,0.0
5936,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,1,S,Organic,2.0,0.0,2.0,0.0,1,0.0,1,,2,,
5937,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,2,IOf,Mineral,0.0,-5.0,5.0,0.13,1,0.0,1,42.07,2,2735.0,2735.0
5938,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,3,ICg,Mineral,-5.0,-8.0,3.0,1.71,1,0.0,1,0.45,2,231.0,231.0
5939,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,4,IIOf,Mineral,-20.0,-8.0,12.0,0.13,1,0.0,1,42.07,2,6563.0,6563.0
5940,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,5,IICg,Mineral,-20.0,-24.0,4.0,1.71,1,0.0,1,0.45,2,308.0,308.0
5941,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,6,IIIOm,Mineral,-24.0,-35.0,11.0,0.13,1,0.0,1,42.07,2,6016.0,6016.0
5942,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,7,IIICg,Mineral,-35.0,-40.0,5.0,1.71,1,0.0,1,0.45,2,385.0,385.0
5943,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,8,W,Mineral,0.0,0.0,0.0,0.0,1,0.0,1,,2,,
5944,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,1,Fz,Organic,4.0,3.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
5945,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,2,Hr,Organic,3.0,0.0,3.0,0.14,1,0.0,1,36.65,2,1539.0,1539.0
5946,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,3,Ae,Mineral,0.0,-3.0,3.0,1.31,1,60.0,1,4.74,2,745.0,745.0
5947,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,4,Bf,Mineral,-3.0,-49.0,46.0,1.38,1,60.0,1,1.7,2,4317.0,4317.0
5948,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,5,BCgj,Mineral,-49.0,-55.0,6.0,1.38,1,80.0,1,0.54,2,89.0,89.0
5949,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,6,L,Organic,0.0,0.0,0.0,0.14,1,0.0,1,43.21,2,0.0,0.0
5950,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,1,Fz,Organic,6.0,5.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
5951,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,2,Hz,Organic,5.0,0.0,5.0,0.14,1,0.0,1,36.65,2,2566.0,2566.0
5952,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,3,Ah,Mineral,0.0,-12.0,12.0,1.31,1,10.0,1,4.74,2,6706.0,6706.0
5953,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,4,BC,Mineral,-30.0,-30.0,0.0,1.38,1,60.0,1,0.54,2,0.0,0.0
5954,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,5,Bf,Mineral,-12.0,-30.0,18.0,1.38,1,45.0,1,1.7,2,2323.0,2323.0
5955,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,6,L,Organic,0.0,0.0,0.0,0.14,1,0.0,1,43.21,2,0.0,0.0
5956,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,1,L,Organic,6.0,5.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
5957,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,2,Fm,Organic,5.0,2.0,3.0,0.16,1,0.0,1,37.4,2,1795.0,1795.0
5958,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,3,H,Organic,2.0,0.0,2.0,0.16,1,0.0,1,30.85,2,987.0,987.0
5959,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,4,Ah,Mineral,0.0,-1.0,1.0,1.07,1,0.0,1,3.36,2,360.0,360.0
5960,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,5,Bgj,Mineral,-1.0,-45.0,44.0,1.45,1,0.0,1,1.2,2,7656.0,7656.0
5961,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,6,C,Mineral,-45.0,-58.0,13.0,1.38,1,35.0,1,0.39,2,455.0,455.0
5962,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,1,L,Organic,5.0,4.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
5963,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,2,Fm,Organic,4.0,1.0,3.0,0.16,1,0.0,1,37.4,2,1795.0,1795.0
5964,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,3,H,Organic,1.0,0.0,1.0,0.16,1,0.0,1,30.85,2,494.0,494.0
5965,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,4,Ae,Mineral,0.0,-1.0,1.0,1.24,1,0.0,1,3.36,2,417.0,417.0
5966,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,5,Bfj,Mineral,-1.0,-12.0,11.0,1.03,1,35.0,1,1.2,2,884.0,884.0
5967,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,6,Bm,Mineral,-12.0,-37.0,25.0,1.45,1,40.0,1,1.2,2,2610.0,2610.0
5968,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,7,C,Mineral,-37.0,-58.0,21.0,1.38,1,50.0,1,0.39,2,565.0,565.0
5969,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,1,L,Organic,5.0,4.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
5970,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,2,Fm,Organic,4.0,1.0,3.0,0.16,1,0.0,1,37.4,2,1795.0,1795.0
5971,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,3,H,Organic,1.0,0.0,1.0,0.16,1,0.0,1,30.85,2,494.0,494.0
5972,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,4,Ae,Mineral,0.0,-2.0,2.0,1.24,1,0.0,1,3.36,2,833.0,833.0
5973,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,5,Bm,Mineral,-2.0,-19.0,17.0,1.45,1,0.0,1,1.2,2,2958.0,2958.0
5974,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,6,Bgj,Mineral,-19.0,-39.0,20.0,1.45,1,0.0,1,1.2,2,3480.0,3480.0
5975,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,7,Btjgj,Mineral,-39.0,-56.0,17.0,1.45,1,5.0,1,1.2,2,2810.0,2810.0
5976,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,1,L,Organic,14.0,13.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
5977,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,2,Fm,Organic,13.0,4.0,9.0,0.14,1,0.0,1,43.21,2,5444.0,5444.0
5978,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,3,Hh,Organic,4.0,0.0,4.0,0.14,1,0.0,1,36.65,2,2052.0,2052.0
5979,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,4,Bf,Mineral,0.0,-12.0,12.0,1.38,1,30.0,1,1.7,2,1971.0,1971.0
5980,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,5,Bm,Mineral,-12.0,-39.0,27.0,1.19,1,25.0,1,1.7,2,4097.0,4097.0
5981,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,6,Ccg,Mineral,-39.0,-39.0,0.0,1.63,1,15.0,1,0.55,2,0.0,0.0
5982,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,1,L,Organic,14.0,13.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
5983,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,2,Fm,Organic,13.0,4.0,9.0,0.14,1,0.0,1,43.21,2,5444.0,5444.0
5984,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,3,Hh,Organic,4.0,0.0,4.0,0.14,1,0.0,1,36.65,2,2052.0,2052.0
5985,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,4,Bf,Mineral,0.0,-12.0,12.0,1.38,1,30.0,1,1.7,2,1971.0,1971.0
5986,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,5,Bm,Mineral,-12.0,-39.0,27.0,1.19,1,25.0,1,1.7,2,4097.0,4097.0
5987,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,6,Ccg,Mineral,-39.0,-39.0,0.0,1.63,1,15.0,1,0.55,2,0.0,0.0
5988,"BEC (Meidinger and Pojar, 1991)",802,Gleysolic,1,Oh,Organic,13.0,0.0,13.0,0.34,1,0.0,1,35.51,2,15695.0,15695.0
5989,"BEC (Meidinger and Pojar, 1991)",802,Gleysolic,2,Bg,Mineral,0.0,-27.0,27.0,1.56,1,40.0,1,1.38,2,3488.0,3488.0
5990,"BEC (Meidinger and Pojar, 1991)",803,Podzolic,1,L,Organic,5.0,4.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
5991,"BEC (Meidinger and Pojar, 1991)",803,Podzolic,2,Fm,Organic,4.0,2.0,2.0,0.14,1,0.0,1,43.21,2,1210.0,1210.0
5992,"BEC (Meidinger and Pojar, 1991)",803,Podzolic,3,Hr,Organic,2.0,0.0,2.0,0.14,1,0.0,1,36.65,2,1026.0,1026.0
5993,"BEC (Meidinger and Pojar, 1991)",803,Podzolic,4,Ae,Mineral,0.0,-8.0,8.0,1.31,1,45.0,1,4.74,2,2732.0,2732.0
5994,"BEC (Meidinger and Pojar, 1991)",803,Podzolic,5,Bhf,Mineral,-12.0,-8.0,4.0,0.87,1,45.0,1,1.7,2,325.0,325.0
5995,"BEC (Meidinger and Pojar, 1991)",803,Podzolic,6,Bf,Mineral,-12.0,-25.0,13.0,1.38,1,45.0,1,1.7,2,1677.0,1677.0
5996,"BEC (Meidinger and Pojar, 1991)",803,Podzolic,7,BC,Mineral,-25.0,-35.0,10.0,1.38,1,65.0,1,0.54,2,261.0,261.0
5997,"BEC (Meidinger and Pojar, 1991)",804,Brunisolic,1,F,Organic,0.5,0.0,0.5,0.16,1,0.0,1,37.4,2,299.0,299.0
5998,"BEC (Meidinger and Pojar, 1991)",804,Brunisolic,2,Ah,Mineral,0.0,-5.0,5.0,1.07,1,65.0,1,3.36,2,629.0,629.0
5999,"BEC (Meidinger and Pojar, 1991)",804,Brunisolic,3,Bm,Mineral,-5.0,-28.0,23.0,1.45,1,60.0,1,1.2,2,1601.0,1601.0
6000,"BEC (Meidinger and Pojar, 1991)",804,Brunisolic,4,L,Organic,0.0,0.0,0.0,0.16,1,0.0,1,37.4,2,0.0,0.0
6001,"BEC (Meidinger and Pojar, 1991)",805,Brunisolic,1,L,Organic,7.0,6.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
6002,"BEC (Meidinger and Pojar, 1991)",805,Brunisolic,2,Fm,Organic,6.0,0.5,5.5,0.16,1,0.0,1,37.4,2,3291.0,3291.0
6003,"BEC (Meidinger and Pojar, 1991)",805,Brunisolic,3,Hh,Organic,0.5,0.0,0.5,0.16,1,0.0,1,30.85,2,247.0,247.0
6004,"BEC (Meidinger and Pojar, 1991)",805,Brunisolic,4,Ae,Mineral,0.0,-3.0,3.0,1.24,1,0.0,1,3.36,2,1250.0,1250.0
6005,"BEC (Meidinger and Pojar, 1991)",805,Brunisolic,5,Bf,Mineral,-3.0,-13.0,10.0,1.03,1,0.0,1,1.2,2,1236.0,1236.0
6006,"BEC (Meidinger and Pojar, 1991)",805,Brunisolic,6,BC1,Mineral,-13.0,-30.0,17.0,1.45,1,0.0,1,0.38,2,937.0,937.0
6007,"BEC (Meidinger and Pojar, 1991)",805,Brunisolic,7,BCII,Mineral,-30.0,-52.0,22.0,1.45,1,85.0,1,0.38,2,182.0,182.0
6008,"BEC (Meidinger and Pojar, 1991)",806,Podzolic,1,L,Organic,8.0,7.0,1.0,0.14,1,0.0,1,43.21,2,605.0,605.0
6009,"BEC (Meidinger and Pojar, 1991)",806,Podzolic,2,Fm,Organic,7.0,1.5,5.5,0.14,1,0.0,1,43.21,2,3327.0,3327.0
6010,"BEC (Meidinger and Pojar, 1991)",806,Podzolic,3,Hh,Organic,1.5,0.0,1.5,0.14,1,0.0,1,36.65,2,770.0,770.0
6011,"BEC (Meidinger and Pojar, 1991)",806,Podzolic,4,Ae,Mineral,0.0,-5.0,5.0,1.31,1,10.0,1,4.74,2,2794.0,2794.0
6012,"BEC (Meidinger and Pojar, 1991)",806,Podzolic,5,Bf,Mineral,-5.0,-19.0,14.0,1.38,1,25.0,1,1.7,2,2463.0,2463.0
6013,"BEC (Meidinger and Pojar, 1991)",806,Podzolic,6,Bm,Mineral,-19.0,-48.0,29.0,1.19,1,40.0,1,1.7,2,3520.0,3520.0
6014,"BEC (Meidinger and Pojar, 1991)",806,Podzolic,7,C,Mineral,-49.0,-49.0,0.0,1.63,1,85.0,1,0.55,2,0.0,0.0
6015,"BEC (Meidinger and Pojar, 1991)",807,Podzolic,1,Lv,Organic,12.0,10.0,2.0,0.11,1,0.0,1,45.06,2,991.0,991.0
6016,"BEC (Meidinger and Pojar, 1991)",807,Podzolic,2,Fm,Organic,10.0,4.0,6.0,0.11,1,0.0,1,45.06,2,2974.0,2974.0
6017,"BEC (Meidinger and Pojar, 1991)",807,Podzolic,3,Hr,Organic,4.0,0.0,4.0,0.11,1,0.0,1,38.51,2,1694.0,1694.0
6018,"BEC (Meidinger and Pojar, 1991)",807,Podzolic,4,Bhfj,Mineral,0.0,-5.0,5.0,0.86,1,10.0,1,3.92,2,1517.0,1517.0
6019,"BEC (Meidinger and Pojar, 1991)",807,Podzolic,5,R,Mineral,-5.0,-5.0,0.0,0.0,1,0.0,1,,2,,
6020,"BEC (Meidinger and Pojar, 1991)",808,Brunisolic,1,L,Organic,2.0,0.0,2.0,0.16,1,0.0,1,37.4,2,1197.0,1197.0
6021,"BEC (Meidinger and Pojar, 1991)",808,Brunisolic,2,Ah,Mineral,0.0,-9.0,9.0,1.07,1,30.0,1,3.36,2,2265.0,2265.0
6022,"BEC (Meidinger and Pojar, 1991)",808,Brunisolic,3,Bm1,Mineral,-9.0,-17.0,8.0,1.62,1,30.0,1,1.2,2,1089.0,1089.0
6023,"BEC (Meidinger and Pojar, 1991)",808,Brunisolic,4,BC,Mineral,-17.0,-21.0,4.0,1.62,1,30.0,1,0.38,2,172.0,172.0
6024,"BEC (Meidinger and Pojar, 1991)",808,Brunisolic,5,Bm2,Mineral,-21.0,-24.0,3.0,1.62,1,30.0,1,1.2,2,408.0,408.0
6025,"BEC (Meidinger and Pojar, 1991)",808,Brunisolic,6,C1,Mineral,-24.0,-36.0,12.0,1.84,1,30.0,1,0.39,2,603.0,603.0
6026,"BEC (Meidinger and Pojar, 1991)",808,Brunisolic,7,C2,Mineral,-36.0,-48.0,12.0,1.84,1,30.0,1,0.39,2,603.0,603.0
6027,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,1,L,Organic,17.0,15.0,2.0,0.11,1,0.0,1,25.58,2,563.0,563.0
6028,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,2,Fa,Organic,15.0,11.0,4.0,0.11,1,0.0,1,25.58,2,1126.0,1126.0
6029,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,3,Hh,Organic,11.0,0.0,11.0,0.55,1,0.0,1,19.02,2,11507.0,11507.0
6030,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,4,C1,Mineral,0.0,-14.0,14.0,1.1,1,95.0,1,0.92,2,71.0,71.0
6031,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,5,Ahb,Mineral,-14.0,-15.0,1.0,0.97,1,0.0,1,7.94,2,770.0,770.0
6032,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,6,C2,Mineral,-15.0,-27.0,12.0,1.1,1,90.0,1,0.92,2,121.0,121.0
6033,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,7,Bfh,Mineral,-27.0,-37.0,10.0,1.1,1,15.0,1,2.84,2,2655.0,2655.0
6034,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,8,Ahb,Mineral,-37.0,-38.0,1.0,0.97,1,0.0,1,7.94,2,770.0,770.0
6035,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,9,BFh,Mineral,-38.0,-60.0,22.0,1.1,1,25.0,1,2.84,2,5155.0,5155.0
6036,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,10,Hhb,Mineral,-60.0,-61.0,1.0,0.55,1,0.0,1,19.02,2,1046.0,1046.0
6037,"BEC (Meidinger and Pojar, 1991)",809,Regosolic,11,C3,Mineral,-61.0,-61.0,0.0,1.1,1,90.0,1,0.92,2,0.0,0.0
6038,"BEC (Meidinger and Pojar, 1991)",810,Podzolic,1,L,Organic,6.5,6.0,0.5,0.14,1,0.0,1,43.21,2,302.0,302.0
6039,"BEC (Meidinger and Pojar, 1991)",810,Podzolic,2,Fm,Organic,6.0,0.5,5.5,0.14,1,0.0,1,43.21,2,3327.0,3327.0
6040,"BEC (Meidinger and Pojar, 1991)",810,Podzolic,3,Hh,Organic,0.5,0.0,0.5,0.14,1,0.0,1,36.65,2,257.0,257.0
6041,"BEC (Meidinger and Pojar, 1991)",810,Podzolic,4,Ae,Mineral,0.0,-4.0,4.0,1.31,1,0.0,1,4.74,2,2484.0,2484.0
6042,"BEC (Meidinger and Pojar, 1991)",810,Podzolic,5,Bf,Mineral,-4.0,-13.0,9.0,1.38,1,25.0,1,1.7,2,1584.0,1584.0
6043,"BEC (Meidinger and Pojar, 1991)",810,Podzolic,6,Bfj,Mineral,-13.0,-27.0,14.0,1.38,1,30.0,1,1.7,2,2299.0,2299.0
6044,"BEC (Meidinger and Pojar, 1991)",810,Podzolic,7,BC,Mineral,-27.0,-55.0,28.0,1.38,1,35.0,1,0.54,2,1356.0,1356.0
6045,"BEC (Meidinger and Pojar, 1991)",811,Brunisolic,1,L,Organic,7.0,6.0,1.0,0.16,1,0.0,1,37.4,2,598.0,598.0
6046,"BEC (Meidinger and Pojar, 1991)",811,Brunisolic,2,Fa,Organic,6.0,4.0,2.0,0.16,1,0.0,1,37.4,2,1197.0,1197.0
6047,"BEC (Meidinger and Pojar, 1991)",811,Brunisolic,3,Hh,Organic,4.0,0.0,4.0,0.16,1,0.0,1,30.85,2,1974.0,1974.0
6048,"BEC (Meidinger and Pojar, 1991)",811,Brunisolic,4,Ahe,Mineral,0.0,-3.0,3.0,1.07,1,1.0,1,3.36,2,1068.0,1068.0
6049,"BEC (Meidinger and Pojar, 1991)",811,Brunisolic,5,Bm,Mineral,-3.0,-18.0,15.0,1.45,1,30.0,1,1.2,2,1827.0,1827.0
6050,"BEC (Meidinger and Pojar, 1991)",811,Brunisolic,6,BCgj,Mineral,-18.0,-70.0,52.0,1.45,1,30.0,1,0.38,2,2006.0,2006.0
6051,"BEC (Meidinger and Pojar, 1991)",812,Gleysolic,1,Ln,Organic,2.0,0.0,2.0,0.08,1,0.0,1,42.07,2,673.0,673.0
6052,"BEC (Meidinger and Pojar, 1991)",812,Gleysolic,2,Ah,Mineral,0.0,-10.0,10.0,1.01,1,30.0,1,3.85,2,2722.0,2722.0
6053,"BEC (Meidinger and Pojar, 1991)",812,Gleysolic,3,Ahgj,Mineral,-10.0,-20.0,10.0,1.01,1,30.0,1,3.85,2,2722.0,2722.0
6054,"BEC (Meidinger and Pojar, 1991)",812,Gleysolic,4,Bg,Mineral,-20.0,-60.0,40.0,1.44,1,20.0,1,1.38,2,6359.0,6359.0
6055,"BEC (Meidinger and Pojar, 1991)",812,Gleysolic,5,Fz,Organic,0.0,0.0,0.0,0.12,1,0.0,1,42.07,2,0.0,0.0
